Order,GlobalID,Site,Site_NumericDate,Room,OldRoom,Site_Room,Turn,Site_Room_Turn,CalendarDate,NumericDate,Variable,Value
1604,BIBL_2_44459,BIBL,BIBL_44459,2,4,BIBL_2,2,BIBL_2_2,2021-09-20,44459,TotalTreatments,0
1604,BIBL_2_44459,BIBL,BIBL_44459,2,4,BIBL_2,2,BIBL_2_2,2021-09-20,44459,WaterMedications,0
1604,BIBL_2_44459,BIBL,BIBL_44459,2,4,BIBL_2,2,BIBL_2_2,2021-09-20,44459,WaterDispRMS,114
1604,BIBL_2_44459,BIBL,BIBL_44459,2,4,BIBL_2,2,BIBL_2_2,2021-09-20,44459,WaterDispHdRMS,Inf
1604,BIBL_2_44459,BIBL,BIBL_44459,2,4,BIBL_2,2,BIBL_2_2,2021-09-20,44459,WaterDispVC,117
1604,BIBL_2_44459,BIBL,BIBL_44459,2,4,BIBL_2,2,BIBL_2_2,2021-09-20,44459,WaterDispHdVC,Inf
1604,BIBL_2_44459,BIBL,BIBL_44459,2,4,BIBL_2,2,BIBL_2_2,2021-09-20,44459,SetPointRMS,83
1604,BIBL_2_44459,BIBL,BIBL_44459,2,4,BIBL_2,2,BIBL_2_2,2021-09-20,44459,LowTempRMS,75
1604,BIBL_2_44459,BIBL,BIBL_44459,2,4,BIBL_2,2,BIBL_2_2,2021-09-20,44459,HiTempRMS,81
1604,BIBL_2_44459,BIBL,BIBL_44459,2,4,BIBL_2,2,BIBL_2_2,2021-09-20,44459,TempRangeRMS,6
1604,BIBL_2_44459,BIBL,BIBL_44459,2,4,BIBL_2,2,BIBL_2_2,2021-09-20,44459,LowTempSetPointDeviationRMS,8
1604,BIBL_2_44459,BIBL,BIBL_44459,2,4,BIBL_2,2,BIBL_2_2,2021-09-20,44459,HiTempSetPointDeviationRMS,2
1604,BIBL_2_44459,BIBL,BIBL_44459,2,4,BIBL_2,2,BIBL_2_2,2021-09-20,44459,SetPointVC,81
1604,BIBL_2_44459,BIBL,BIBL_44459,2,4,BIBL_2,2,BIBL_2_2,2021-09-20,44459,LowTempVC,77.1
1604,BIBL_2_44459,BIBL,BIBL_44459,2,4,BIBL_2,2,BIBL_2_2,2021-09-20,44459,AvgTempVC,80.3
1604,BIBL_2_44459,BIBL,BIBL_44459,2,4,BIBL_2,2,BIBL_2_2,2021-09-20,44459,HiTempVC,85.1
1604,BIBL_2_44459,BIBL,BIBL_44459,2,4,BIBL_2,2,BIBL_2_2,2021-09-20,44459,TempRangeVC,8
1604,BIBL_2_44459,BIBL,BIBL_44459,2,4,BIBL_2,2,BIBL_2_2,2021-09-20,44459,LowTempSetPointDeviationVC,3.9000000000000057
1604,BIBL_2_44459,BIBL,BIBL_44459,2,4,BIBL_2,2,BIBL_2_2,2021-09-20,44459,AvgTempSetPointDeviationVC,0.7000000000000028
1604,BIBL_2_44459,BIBL,BIBL_44459,2,4,BIBL_2,2,BIBL_2_2,2021-09-20,44459,HiTempSetPointDeviationVC,-4.099999999999994
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,Days,3
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,Inventory,0
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,InventoryChange,0
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,TotalInventoryChange,0
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,Marketing,0
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,Euth,0
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,Dead,0
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,TotalMortality,0
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,Penicillin,0
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,Dexamethasone,0
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,Ceftiofur,0
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,Enroflaxin,0
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,Tetracycline,0
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,Lincomycin,0
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,OtherTreatments,0
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,PrimaryRespiratory,0
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,SecondaryRespiratory,0
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,TotalTreatments,0
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,WaterMedications,0
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,WaterDispVC,84
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,WaterDispHdVC,Inf
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,SetPointRMS,83
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,LowTempRMS,76.2
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,HiTempRMS,80.2
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,TempRangeRMS,4
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,LowTempSetPointDeviationRMS,6.799999999999997
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,HiTempSetPointDeviationRMS,2.799999999999997
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,SetPointVC,81
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,LowTempVC,76.7
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,AvgTempVC,78.1
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,HiTempVC,80.2
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,TempRangeVC,3.5
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,LowTempSetPointDeviationVC,4.299999999999997
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,AvgTempSetPointDeviationVC,2.9000000000000057
1605,BIBL_2_44460,BIBL,BIBL_44460,2,4,BIBL_2,2,BIBL_2_2,2021-09-21,44460,HiTempSetPointDeviationVC,0.7999999999999972
1606,BIBL_2_44461,BIBL,BIBL_44461,2,4,BIBL_2,2,BIBL_2_2,2021-09-22,44461,WaterDispRMS,4
1606,BIBL_2_44461,BIBL,BIBL_44461,2,4,BIBL_2,2,BIBL_2_2,2021-09-22,44461,WaterDispHdRMS,0.04
1606,BIBL_2_44461,BIBL,BIBL_44461,2,4,BIBL_2,2,BIBL_2_2,2021-09-22,44461,WaterDispVC,0
1606,BIBL_2_44461,BIBL,BIBL_44461,2,4,BIBL_2,2,BIBL_2_2,2021-09-22,44461,WaterDispHdVC,0
1608,BIBL_2_44463,BIBL,BIBL_44463,2,4,BIBL_2,2,BIBL_2_2,2021-09-24,44463,WaterDispRMS,8
1608,BIBL_2_44463,BIBL,BIBL_44463,2,4,BIBL_2,2,BIBL_2_2,2021-09-24,44463,WaterDispHdRMS,0.08
1609,BIBL_2_44464,BIBL,BIBL_44464,2,4,BIBL_2,2,BIBL_2_2,2021-09-25,44464,WaterDispRMS,5
1609,BIBL_2_44464,BIBL,BIBL_44464,2,4,BIBL_2,2,BIBL_2_2,2021-09-25,44464,WaterDispHdRMS,0.05
1609,BIBL_2_44464,BIBL,BIBL_44464,2,4,BIBL_2,2,BIBL_2_2,2021-09-25,44464,WaterDispVC,2
1609,BIBL_2_44464,BIBL,BIBL_44464,2,4,BIBL_2,2,BIBL_2_2,2021-09-25,44464,WaterDispHdVC,0.02
1610,BIBL_2_44465,BIBL,BIBL_44465,2,4,BIBL_2,2,BIBL_2_2,2021-09-26,44465,WaterDispRMS,3
1610,BIBL_2_44465,BIBL,BIBL_44465,2,4,BIBL_2,2,BIBL_2_2,2021-09-26,44465,WaterDispHdRMS,0.015
1610,BIBL_2_44465,BIBL,BIBL_44465,2,4,BIBL_2,2,BIBL_2_2,2021-09-26,44465,WaterDispVC,3
1610,BIBL_2_44465,BIBL,BIBL_44465,2,4,BIBL_2,2,BIBL_2_2,2021-09-26,44465,WaterDispHdVC,0.015
1612,BIBL_2_44467,BIBL,BIBL_44467,2,4,BIBL_2,2,BIBL_2_2,2021-09-28,44467,WaterDispRMS,14
1612,BIBL_2_44467,BIBL,BIBL_44467,2,4,BIBL_2,2,BIBL_2_2,2021-09-28,44467,WaterDispHdRMS,0.07
1613,BIBL_2_44468,BIBL,BIBL_44468,2,4,BIBL_2,2,BIBL_2_2,2021-09-29,44468,WaterDispVC,9
1613,BIBL_2_44468,BIBL,BIBL_44468,2,4,BIBL_2,2,BIBL_2_2,2021-09-29,44468,WaterDispHdVC,0.045
1868,CON2_1_44194,CON2,CON2_44194,1,1,CON2_1,1,CON2_1_1,2020-12-29,44194,LowTempRMS,78.8
1868,CON2_1_44194,CON2,CON2_44194,1,1,CON2_1,1,CON2_1_1,2020-12-29,44194,HiTempRMS,77.9
1868,CON2_1_44194,CON2,CON2_44194,1,1,CON2_1,1,CON2_1_1,2020-12-29,44194,TempRangeRMS,-0.8999999999999915
1868,CON2_1_44194,CON2,CON2_44194,1,1,CON2_1,1,CON2_1_1,2020-12-29,44194,LowTempSetPointDeviationRMS,-0.8999999999999915
1868,CON2_1_44194,CON2,CON2_44194,1,1,CON2_1,1,CON2_1_1,2020-12-29,44194,HiTempSetPointDeviationRMS,0
1941,CON2_1_44267,CON2,CON2_44267,1,1,CON2_1,1,CON2_1_1,2021-03-12,44267,LowTempRMS,66.6
1941,CON2_1_44267,CON2,CON2_44267,1,1,CON2_1,1,CON2_1_1,2021-03-12,44267,HiTempRMS,64.6
1941,CON2_1_44267,CON2,CON2_44267,1,1,CON2_1,1,CON2_1_1,2021-03-12,44267,TempRangeRMS,-2
1941,CON2_1_44267,CON2,CON2_44267,1,1,CON2_1,1,CON2_1_1,2021-03-12,44267,LowTempSetPointDeviationRMS,-2.6999999999999957
1941,CON2_1_44267,CON2,CON2_44267,1,1,CON2_1,1,CON2_1_1,2021-03-12,44267,HiTempSetPointDeviationRMS,-0.6999999999999957
1978,CON2_1_44304,CON2,CON2_44304,1,1,CON2_1,1,CON2_1_1,2021-04-18,44304,LowTempRMS,68.9
1978,CON2_1_44304,CON2,CON2_44304,1,1,CON2_1,1,CON2_1_1,2021-04-18,44304,HiTempRMS,67.1
1978,CON2_1_44304,CON2,CON2_44304,1,1,CON2_1,1,CON2_1_1,2021-04-18,44304,TempRangeRMS,-1.8000000000000114
1978,CON2_1_44304,CON2,CON2_44304,1,1,CON2_1,1,CON2_1_1,2021-04-18,44304,LowTempSetPointDeviationRMS,-7.500000000000007
1978,CON2_1_44304,CON2,CON2_44304,1,1,CON2_1,1,CON2_1_1,2021-04-18,44304,HiTempSetPointDeviationRMS,-5.699999999999996
2007,CON2_1_44333,CON2,CON2_44333,1,1,CON2_1,1,CON2_1_1,2021-05-17,44333,WaterDispVC,391
2007,CON2_1_44333,CON2,CON2_44333,1,1,CON2_1,1,CON2_1_1,2021-05-17,44333,WaterDispHdVC,3.6203703703703702
2012,CON2_1_44361,CON2,CON2_44361,1,1,CON2_1,2,CON2_1_2,2021-06-14,44361,WaterDispRMS,77
2012,CON2_1_44361,CON2,CON2_44361,1,1,CON2_1,2,CON2_1_2,2021-06-14,44361,WaterDispHdRMS,0.07746478873239436
2015,CON2_1_44364,CON2,CON2_44364,1,1,CON2_1,2,CON2_1_2,2021-06-17,44364,WaterDispRMS,95
2015,CON2_1_44364,CON2,CON2_44364,1,1,CON2_1,2,CON2_1_2,2021-06-17,44364,WaterDispHdRMS,0.09576612903225806
2016,CON2_1_44365,CON2,CON2_44365,1,1,CON2_1,2,CON2_1_2,2021-06-18,44365,WaterDispRMS,83
2016,CON2_1_44365,CON2,CON2_44365,1,1,CON2_1,2,CON2_1_2,2021-06-18,44365,WaterDispHdRMS,0.08366935483870967
2017,CON2_1_44366,CON2,CON2_44366,1,1,CON2_1,2,CON2_1_2,2021-06-19,44366,WaterDispRMS,99
2017,CON2_1_44366,CON2,CON2_44366,1,1,CON2_1,2,CON2_1_2,2021-06-19,44366,WaterDispHdRMS,0.06766917293233082
2018,CON2_1_44367,CON2,CON2_44367,1,1,CON2_1,2,CON2_1_2,2021-06-20,44367,WaterDispRMS,127
2018,CON2_1_44367,CON2,CON2_44367,1,1,CON2_1,2,CON2_1_2,2021-06-20,44367,WaterDispHdRMS,0.08680792891319207
2071,CON2_1_44420,CON2,CON2_44420,1,1,CON2_1,2,CON2_1_2,2021-08-12,44420,WaterDispVC,4225
2071,CON2_1_44420,CON2,CON2_44420,1,1,CON2_1,2,CON2_1_2,2021-08-12,44420,WaterDispHdVC,3.3059467918622847
2108,CON2_1_44457,CON2,CON2_44457,1,1,CON2_1,2,CON2_1_2,2021-09-18,44457,WaterDispVC,122
2108,CON2_1_44457,CON2,CON2_44457,1,1,CON2_1,2,CON2_1_2,2021-09-18,44457,WaterDispHdVC,0.09682539682539683
2174,CON2_1_44545,CON2,CON2_44545,1,1,CON2_1,3,CON2_1_3,2021-12-15,44545,WaterDispRMS,100
2174,CON2_1_44545,CON2,CON2_44545,1,1,CON2_1,3,CON2_1_3,2021-12-15,44545,WaterDispHdRMS,0.07710100231303008
2175,CON2_1_44546,CON2,CON2_44546,1,1,CON2_1,3,CON2_1_3,2021-12-16,44546,WaterDispRMS,125
2175,CON2_1_44546,CON2,CON2_44546,1,1,CON2_1,3,CON2_1_3,2021-12-16,44546,WaterDispHdRMS,0.09637625289128758
2243,CON2_1_44614,CON2,CON2_44614,1,1,CON2_1,3,CON2_1_3,2022-02-22,44614,Days,71
2243,CON2_1_44614,CON2,CON2_44614,1,1,CON2_1,3,CON2_1_3,2022-02-22,44614,Marketing,0
2243,CON2_1_44614,CON2,CON2_44614,1,1,CON2_1,3,CON2_1_3,2022-02-22,44614,Penicillin,0
2243,CON2_1_44614,CON2,CON2_44614,1,1,CON2_1,3,CON2_1_3,2022-02-22,44614,Dexamethasone,0
2243,CON2_1_44614,CON2,CON2_44614,1,1,CON2_1,3,CON2_1_3,2022-02-22,44614,Ceftiofur,0
2243,CON2_1_44614,CON2,CON2_44614,1,1,CON2_1,3,CON2_1_3,2022-02-22,44614,Enroflaxin,0
2243,CON2_1_44614,CON2,CON2_44614,1,1,CON2_1,3,CON2_1_3,2022-02-22,44614,Tetracycline,0
2243,CON2_1_44614,CON2,CON2_44614,1,1,CON2_1,3,CON2_1_3,2022-02-22,44614,Lincomycin,0
2243,CON2_1_44614,CON2,CON2_44614,1,1,CON2_1,3,CON2_1_3,2022-02-22,44614,OtherTreatments,0
2243,CON2_1_44614,CON2,CON2_44614,1,1,CON2_1,3,CON2_1_3,2022-02-22,44614,PrimaryRespiratory,0
2243,CON2_1_44614,CON2,CON2_44614,1,1,CON2_1,3,CON2_1_3,2022-02-22,44614,SecondaryRespiratory,0
2243,CON2_1_44614,CON2,CON2_44614,1,1,CON2_1,3,CON2_1_3,2022-02-22,44614,TotalTreatments,0
2243,CON2_1_44614,CON2,CON2_44614,1,1,CON2_1,3,CON2_1_3,2022-02-22,44614,WaterMedications,0
2243,CON2_1_44614,CON2,CON2_44614,1,1,CON2_1,3,CON2_1_3,2022-02-22,44614,WaterDispVC,1890
2243,CON2_1_44614,CON2,CON2_44614,1,1,CON2_1,3,CON2_1_3,2022-02-22,44614,LowTempVC,64.3844986
2243,CON2_1_44614,CON2,CON2_44614,1,1,CON2_1,3,CON2_1_3,2022-02-22,44614,AvgTempVC,71.92995655
2243,CON2_1_44614,CON2,CON2_44614,1,1,CON2_1,3,CON2_1_3,2022-02-22,44614,HiTempVC,76.18399811
2243,CON2_1_44614,CON2,CON2_44614,1,1,CON2_1,3,CON2_1_3,2022-02-22,44614,TempRangeVC,11.799499510000004
2266,CON2_1_44637,CON2,CON2_44637,1,1,CON2_1,3,CON2_1_3,2022-03-17,44637,WaterDispVC,4276
2266,CON2_1_44637,CON2,CON2_44637,1,1,CON2_1,3,CON2_1_3,2022-03-17,44637,WaterDispHdVC,3.4044585987261144
2267,CON2_1_44638,CON2,CON2_44638,1,1,CON2_1,3,CON2_1_3,2022-03-18,44638,WaterDispVC,4282
2267,CON2_1_44638,CON2,CON2_44638,1,1,CON2_1,3,CON2_1_3,2022-03-18,44638,WaterDispHdVC,3.409235668789809
2346,CON2_1_44717,CON2,CON2_44717,1,1,CON2_1,3,CON2_1_3,2022-06-05,44717,WaterDispRMS,1200
2346,CON2_1_44717,CON2,CON2_44717,1,1,CON2_1,3,CON2_1_3,2022-06-05,44717,WaterDispHdRMS,6.451612903225806
2346,CON2_1_44717,CON2,CON2_44717,1,1,CON2_1,3,CON2_1_3,2022-06-05,44717,WaterDispVC,991
2346,CON2_1_44717,CON2,CON2_44717,1,1,CON2_1,3,CON2_1_3,2022-06-05,44717,WaterDispHdVC,5.327956989247312
2347,CON2_1_44718,CON2,CON2_44718,1,1,CON2_1,3,CON2_1_3,2022-06-06,44718,WaterDispRMS,850
2347,CON2_1_44718,CON2,CON2_44718,1,1,CON2_1,3,CON2_1_3,2022-06-06,44718,WaterDispHdRMS,4.56989247311828
2347,CON2_1_44718,CON2,CON2_44718,1,1,CON2_1,3,CON2_1_3,2022-06-06,44718,WaterDispVC,0
2347,CON2_1_44718,CON2,CON2_44718,1,1,CON2_1,3,CON2_1_3,2022-06-06,44718,WaterDispHdVC,0
2409,CON2_2_44203,CON2,CON2_44203,2,2,CON2_2,1,CON2_2_1,2021-01-07,44203,LowTempRMS,76.9
2409,CON2_2_44203,CON2,CON2_44203,2,2,CON2_2,1,CON2_2_1,2021-01-07,44203,HiTempRMS,73.4
2409,CON2_2_44203,CON2,CON2_44203,2,2,CON2_2,1,CON2_2_1,2021-01-07,44203,TempRangeRMS,-3.5
2409,CON2_2_44203,CON2,CON2_44203,2,2,CON2_2,1,CON2_2_1,2021-01-07,44203,LowTempSetPointDeviationRMS,-1.4000000000000057
2409,CON2_2_44203,CON2,CON2_44203,2,2,CON2_2,1,CON2_2_1,2021-01-07,44203,HiTempSetPointDeviationRMS,2.0999999999999943
2438,CON2_2_44232,CON2,CON2_44232,2,2,CON2_2,1,CON2_2_1,2021-02-05,44232,LowTempRMS,75.2
2438,CON2_2_44232,CON2,CON2_44232,2,2,CON2_2,1,CON2_2_1,2021-02-05,44232,HiTempRMS,74.7
2438,CON2_2_44232,CON2,CON2_44232,2,2,CON2_2,1,CON2_2_1,2021-02-05,44232,TempRangeRMS,-0.5
2438,CON2_2_44232,CON2,CON2_44232,2,2,CON2_2,1,CON2_2_1,2021-02-05,44232,LowTempSetPointDeviationRMS,-2.6000000000000085
2438,CON2_2_44232,CON2,CON2_44232,2,2,CON2_2,1,CON2_2_1,2021-02-05,44232,HiTempSetPointDeviationRMS,-2.1000000000000085
2506,CON2_2_44300,CON2,CON2_44300,2,2,CON2_2,1,CON2_2_1,2021-04-14,44300,LowTempRMS,64.2
2506,CON2_2_44300,CON2,CON2_44300,2,2,CON2_2,1,CON2_2_1,2021-04-14,44300,HiTempRMS,60.9
2506,CON2_2_44300,CON2,CON2_44300,2,2,CON2_2,1,CON2_2_1,2021-04-14,44300,TempRangeRMS,-3.3000000000000043
2506,CON2_2_44300,CON2,CON2_44300,2,2,CON2_2,1,CON2_2_1,2021-04-14,44300,LowTempSetPointDeviationRMS,-2.8000000000000043
2506,CON2_2_44300,CON2,CON2_44300,2,2,CON2_2,1,CON2_2_1,2021-04-14,44300,HiTempSetPointDeviationRMS,0.5
2539,CON2_2_44333,CON2,CON2_44333,2,2,CON2_2,1,CON2_2_1,2021-05-17,44333,WaterDispVC,12
2539,CON2_2_44333,CON2,CON2_44333,2,2,CON2_2,1,CON2_2_1,2021-05-17,44333,WaterDispHdVC,0.09230769230769231
2629,CON2_2_44440,CON2,CON2_44440,2,2,CON2_2,2,CON2_2_2,2021-09-01,44440,WaterDispRMS,24
2629,CON2_2_44440,CON2,CON2_44440,2,2,CON2_2,2,CON2_2_2,2021-09-01,44440,WaterDispHdRMS,0.0200836820083682
2646,CON2_2_44457,CON2,CON2_44457,2,2,CON2_2,2,CON2_2_2,2021-09-18,44457,WaterDispVC,89
2646,CON2_2_44457,CON2,CON2_44457,2,2,CON2_2,2,CON2_2_2,2021-09-18,44457,WaterDispHdVC,0.07497893850042123
2711,CON2_2_44552,CON2,CON2_44552,2,2,CON2_2,3,CON2_2_3,2021-12-22,44552,WaterDispVC,54
2711,CON2_2_44552,CON2,CON2_44552,2,2,CON2_2,3,CON2_2_3,2021-12-22,44552,WaterDispHdVC,0.08359133126934984
2712,CON2_2_44553,CON2,CON2_44553,2,2,CON2_2,3,CON2_2_3,2021-12-23,44553,WaterDispRMS,75
2712,CON2_2_44553,CON2,CON2_44553,2,2,CON2_2,3,CON2_2_3,2021-12-23,44553,WaterDispHdRMS,0.0589622641509434
2876,CON2_2_44717,CON2,CON2_44717,2,2,CON2_2,3,CON2_2_3,2022-06-05,44717,WaterDispRMS,1080
2876,CON2_2_44717,CON2,CON2_44717,2,2,CON2_2,3,CON2_2_3,2022-06-05,44717,WaterDispHdRMS,4.408163265306122
2876,CON2_2_44717,CON2,CON2_44717,2,2,CON2_2,3,CON2_2_3,2022-06-05,44717,WaterDispVC,927
2876,CON2_2_44717,CON2,CON2_44717,2,2,CON2_2,3,CON2_2_3,2022-06-05,44717,WaterDispHdVC,3.783673469387755
2877,CON2_2_44718,CON2,CON2_44718,2,2,CON2_2,3,CON2_2_3,2022-06-06,44718,WaterDispRMS,945
2877,CON2_2_44718,CON2,CON2_44718,2,2,CON2_2,3,CON2_2_3,2022-06-06,44718,WaterDispHdRMS,3.857142857142857
2877,CON2_2_44718,CON2,CON2_44718,2,2,CON2_2,3,CON2_2_3,2022-06-06,44718,WaterDispVC,928
2877,CON2_2_44718,CON2,CON2_44718,2,2,CON2_2,3,CON2_2_3,2022-06-06,44718,WaterDispHdVC,3.7877551020408164
3062,G1TC_1_44383,G1TC,G1TC_44383,1,1,G1TC_1,1,G1TC_1_1,2021-07-06,44383,WaterDispRMS,40
3062,G1TC_1_44383,G1TC,G1TC_44383,1,1,G1TC_1,1,G1TC_1_1,2021-07-06,44383,WaterDispHdRMS,4
3063,G1TC_1_44384,G1TC,G1TC_44384,1,1,G1TC_1,1,G1TC_1_1,2021-07-07,44384,WaterDispRMS,60
3063,G1TC_1_44384,G1TC,G1TC_44384,1,1,G1TC_1,1,G1TC_1_1,2021-07-07,44384,WaterDispHdRMS,6
3064,G1TC_1_44385,G1TC,G1TC_44385,1,1,G1TC_1,1,G1TC_1_1,2021-07-08,44385,WaterDispRMS,60
3064,G1TC_1_44385,G1TC,G1TC_44385,1,1,G1TC_1,1,G1TC_1_1,2021-07-08,44385,WaterDispHdRMS,6
3225,G1TC_1_44568,G1TC,G1TC_44568,1,1,G1TC_1,2,G1TC_1_2,2022-01-07,44568,WaterDispRMS,100
3225,G1TC_1_44568,G1TC,G1TC_44568,1,1,G1TC_1,2,G1TC_1_2,2022-01-07,44568,WaterDispHdRMS,0.05743825387708214
3225,G1TC_1_44568,G1TC,G1TC_44568,1,1,G1TC_1,2,G1TC_1_2,2022-01-07,44568,SetPointVC,58.9
3225,G1TC_1_44568,G1TC,G1TC_44568,1,1,G1TC_1,2,G1TC_1_2,2022-01-07,44568,LowTempSetPointDeviationVC,7.699999999999996
3225,G1TC_1_44568,G1TC,G1TC_44568,1,1,G1TC_1,2,G1TC_1_2,2022-01-07,44568,AvgTempSetPointDeviationVC,2
3225,G1TC_1_44568,G1TC,G1TC_44568,1,1,G1TC_1,2,G1TC_1_2,2022-01-07,44568,HiTempSetPointDeviationVC,-6.100000000000001
3226,G1TC_1_44593,G1TC,G1TC_44593,1,1,G1TC_1,3,G1TC_1_3,2022-02-01,44593,SetPointVC,58.9
3226,G1TC_1_44593,G1TC,G1TC_44593,1,1,G1TC_1,3,G1TC_1_3,2022-02-01,44593,LowTempSetPointDeviationVC,7.699999999999996
3226,G1TC_1_44593,G1TC,G1TC_44593,1,1,G1TC_1,3,G1TC_1_3,2022-02-01,44593,AvgTempSetPointDeviationVC,2
3226,G1TC_1_44593,G1TC,G1TC_44593,1,1,G1TC_1,3,G1TC_1_3,2022-02-01,44593,HiTempSetPointDeviationVC,-6.100000000000001
3227,G1TC_1_44594,G1TC,G1TC_44594,1,1,G1TC_1,3,G1TC_1_3,2022-02-02,44594,SetPointVC,55
3227,G1TC_1_44594,G1TC,G1TC_44594,1,1,G1TC_1,3,G1TC_1_3,2022-02-02,44594,LowTempSetPointDeviationVC,3.8999999999999986
3227,G1TC_1_44594,G1TC,G1TC_44594,1,1,G1TC_1,3,G1TC_1_3,2022-02-02,44594,AvgTempSetPointDeviationVC,1.2999999999999972
3227,G1TC_1_44594,G1TC,G1TC_44594,1,1,G1TC_1,3,G1TC_1_3,2022-02-02,44594,HiTempSetPointDeviationVC,-2.3999999999999986
3228,G1TC_1_44595,G1TC,G1TC_44595,1,1,G1TC_1,3,G1TC_1_3,2022-02-03,44595,SetPointVC,55
3228,G1TC_1_44595,G1TC,G1TC_44595,1,1,G1TC_1,3,G1TC_1_3,2022-02-03,44595,LowTempSetPointDeviationVC,3.3999999999999986
3228,G1TC_1_44595,G1TC,G1TC_44595,1,1,G1TC_1,3,G1TC_1_3,2022-02-03,44595,AvgTempSetPointDeviationVC,1.5
3228,G1TC_1_44595,G1TC,G1TC_44595,1,1,G1TC_1,3,G1TC_1_3,2022-02-03,44595,HiTempSetPointDeviationVC,-2.3999999999999986
3229,G1TC_1_44596,G1TC,G1TC_44596,1,1,G1TC_1,3,G1TC_1_3,2022-02-04,44596,WaterDispRMS,80
3229,G1TC_1_44596,G1TC,G1TC_44596,1,1,G1TC_1,3,G1TC_1_3,2022-02-04,44596,WaterDispHdRMS,0.08
3229,G1TC_1_44596,G1TC,G1TC_44596,1,1,G1TC_1,3,G1TC_1_3,2022-02-04,44596,SetPointVC,55
3229,G1TC_1_44596,G1TC,G1TC_44596,1,1,G1TC_1,3,G1TC_1_3,2022-02-04,44596,LowTempSetPointDeviationVC,4.200000000000003
