,Device id,Device name,Device code,Date (America/Chicago),Temperature shock - color,Temperature (°C) - data,ReHS - color,ReHS - data
1479,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-03-15,green,,blue,
1480,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-03-16,green,26.0,blue,
1481,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-03-17,green,23.0,blue,
1482,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-03-18,green,23.5,green,76.0
1483,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-03-19,green,23.0,green,77.0
1484,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-03-20,green,22.0,green,67.0
1485,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-03-21,green,21.5,green,64.0
1486,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-03-22,green,22.0,red,36.0
1487,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-03-23,green,22.0,red,24.0
1488,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-03-24,green,22.5,red,18.0
1489,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-03-25,green,21.0,red,21.0
1490,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-03-26,green,19.5,red,28.0
1491,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-03-27,green,19.5,red,32.0
1492,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-03-28,green,19.0,red,29.0
1493,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-03-29,yellow,21.5,yellow,43.0
1494,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-03-30,green,19.5,red,37.0
1495,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-03-31,green,20.0,yellow,46.0
1496,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-01,green,20.0,yellow,52.0
1497,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-02,yellow,20.5,green,70.0
1498,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-03,red,21.0,green,69.0
1499,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-04,yellow,22.5,green,78.0
1500,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-05,green,24.5,green,88.0
1501,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-06,green,23.5,green,88.0
1502,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-07,green,21.0,green,80.0
1503,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-08,green,18.0,green,69.0
1504,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-09,green,18.0,green,73.0
1505,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-10,green,18.0,green,77.0
1506,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-11,yellow,18.0,green,82.0
1507,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-12,green,17.5,green,85.0
1508,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-13,green,17.0,green,89.0
1509,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-14,green,16.5,green,89.0
1510,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-15,green,16.5,green,89.0
1511,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-16,green,17.5,green,86.0
1512,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-17,green,18.0,green,87.0
1513,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-18,yellow,19.0,green,89.0
1514,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-19,green,16.0,green,90.0
1515,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-20,green,15.5,green,90.0
1516,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-21,green,16.0,green,92.0
1517,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-22,green,18.0,green,88.0
1518,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-23,yellow,19.0,green,94.0
1519,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-24,yellow,17.5,green,90.0
1520,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-25,green,19.0,green,93.0
1521,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-26,red,23.0,green,96.0
1522,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-27,green,20.0,green,98.0
1523,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-28,green,19.5,green,95.0
1524,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-29,yellow,19.0,green,91.0
1525,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-04-30,yellow,20.0,green,95.0
1526,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-01,red,25.5,green,99.0
1527,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-02,red,23.5,green,99.0
1528,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-03,green,20.5,green,95.0
1529,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-04,yellow,17.5,green,94.0
1530,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-05,yellow,18.0,green,95.0
1531,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-06,yellow,18.0,green,97.0
1532,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-07,yellow,16.0,green,98.0
1533,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-08,green,,green,97.0
1534,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-09,green,,green,96.0
1535,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-10,green,18.0,green,98.0
1536,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-11,yellow,17.0,green,98.0
1537,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-12,green,18.0,green,98.0
1538,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-13,green,19.0,green,99.0
1539,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-14,green,19.0,green,99.0
1540,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-15,yellow,20.5,green,99.0
1541,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-16,green,20.0,green,99.0
1542,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-17,green,20.0,green,99.0
1543,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-18,green,20.0,green,99.0
1544,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-19,green,21.5,green,97.0
1545,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-20,green,21.5,green,97.0
1546,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-21,yellow,23.5,green,99.0
1547,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-22,yellow,24.0,green,98.0
1548,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-23,yellow,24.5,green,97.0
1549,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-24,yellow,25.0,green,99.0
1550,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-25,red,24.5,green,99.0
1551,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-26,yellow,21.5,green,99.0
1552,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-27,green,19.0,green,99.0
1553,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-28,green,17.0,green,96.0
1554,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-29,green,18.0,green,93.0
1555,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-30,green,19.0,green,93.0
1556,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-05-31,red,20.0,green,96.0
1557,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-06-01,yellow,22.0,green,99.0
1558,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-06-02,red,22.5,green,98.0
1559,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-06-03,yellow,24.5,green,99.0
1560,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-06-04,yellow,27.5,green,99.0
1561,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-06-05,yellow,28.0,green,99.0
1562,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-06-06,green,26.0,green,96.0
1563,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-06-07,yellow,27.0,green,96.0
1564,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-06-08,red,27.0,green,99.0
1565,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-06-09,red,27.5,green,99.0
1566,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-06-10,yellow,29.0,green,98.0
1567,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-06-11,red,25.5,green,99.0
1568,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-06-12,red,24.0,green,98.0
1569,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-06-13,red,26.0,green,99.0
1570,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-06-14,red,24.0,green,99.0
1571,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-06-15,red,25.0,green,99.0
1572,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-06-16,red,26.5,green,99.0
1573,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-06-17,red,31.0,green,99.0
1574,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-06-18,red,25.5,green,99.0
1575,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-06-19,yellow,23.5,green,99.0
1576,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-06-20,red,23.5,green,99.0
1577,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-06-21,yellow,19.0,green,99.0
1578,1085,Maschhoff_TPLJ_RM2_C,MO201301-4TG24WHN,2021-06-22,red,21.0,green,99.0
