,Airspace id,Fullname,Date (America/Chicago),Temperature shock - color,Temperature (°C) - data,ReHS - color,ReHS - data
839,354,"Barn 1, Room 2",2021-10-27,green,21.73,green,85.0
840,354,"Barn 1, Room 2",2021-10-28,green,21.43,green,85.0
841,354,"Barn 1, Room 2",2021-10-29,green,21.42,green,94.0
842,354,"Barn 1, Room 2",2021-10-30,green,21.04,green,94.0
843,354,"Barn 1, Room 2",2021-10-31,green,20.67,green,96.0
844,354,"Barn 1, Room 2",2021-11-01,green,20.21,green,90.0
845,354,"Barn 1, Room 2",2021-11-02,green,20.12,green,91.0
846,354,"Barn 1, Room 2",2021-11-03,green,19.9,green,98.0
847,354,"Barn 1, Room 2",2021-11-04,green,19.98,green,94.0
848,354,"Barn 1, Room 2",2021-11-05,green,20.02,green,97.0
849,354,"Barn 1, Room 2",2021-11-06,green,20.19,green,94.0
850,354,"Barn 1, Room 2",2021-11-07,green,20.62,green,94.0
851,354,"Barn 1, Room 2",2021-11-08,green,20.91,green,96.0
852,354,"Barn 1, Room 2",2021-11-09,green,20.75,green,94.0
853,354,"Barn 1, Room 2",2021-11-10,green,20.62,green,96.0
854,354,"Barn 1, Room 2",2021-11-11,green,20.28,green,99.0
855,354,"Barn 1, Room 2",2021-11-12,green,19.59,green,97.0
856,354,"Barn 1, Room 2",2021-11-13,green,19.72,green,96.0
857,354,"Barn 1, Room 2",2021-11-14,green,19.69,green,94.0
858,354,"Barn 1, Room 2",2021-11-15,green,19.71,green,98.0
859,354,"Barn 1, Room 2",2021-11-16,green,20.21,green,96.0
860,354,"Barn 1, Room 2",2021-11-17,green,20.52,green,96.0
861,354,"Barn 1, Room 2",2021-11-18,green,19.74,green,94.0
862,354,"Barn 1, Room 2",2021-11-19,green,19.77,green,94.0
863,354,"Barn 1, Room 2",2021-11-20,green,20.65,green,99.0
864,354,"Barn 1, Room 2",2021-11-21,green,20.64,green,97.0
865,354,"Barn 1, Room 2",2021-11-22,green,19.63,green,97.0
866,354,"Barn 1, Room 2",2021-11-23,green,20.02,green,91.0
867,354,"Barn 1, Room 2",2021-11-24,green,20.84,green,96.0
868,354,"Barn 1, Room 2",2021-11-25,green,19.75,green,96.0
869,354,"Barn 1, Room 2",2021-11-26,green,19.5,green,96.0
870,354,"Barn 1, Room 2",2021-11-27,green,19.89,green,96.0
871,354,"Barn 1, Room 2",2021-11-28,green,19.72,green,96.0
872,354,"Barn 1, Room 2",2021-11-29,green,20.07,green,97.0
873,354,"Barn 1, Room 2",2021-11-30,green,20.46,green,97.0
874,354,"Barn 1, Room 2",2021-12-01,green,20.63,green,97.0
875,354,"Barn 1, Room 2",2021-12-02,green,20.78,green,94.0
876,354,"Barn 1, Room 2",2021-12-03,green,20.66,green,94.0
877,354,"Barn 1, Room 2",2021-12-04,green,20.26,green,84.0
878,354,"Barn 1, Room 2",2021-12-05,green,20.63,green,84.0
879,354,"Barn 1, Room 2",2021-12-06,green,19.84,green,70.0
880,354,"Barn 1, Room 2",2021-12-07,green,19.39,yellow,53.0
881,354,"Barn 1, Room 2",2021-12-08,green,19.57,yellow,52.0
882,354,"Barn 1, Room 2",2021-12-09,blue,20.25,blue,55.0
883,354,"Barn 1, Room 2",2021-12-10,yellow,20.61,yellow,56.0
884,354,"Barn 1, Room 2",2021-12-11,green,19.76,red,37.0
885,354,"Barn 1, Room 2",2021-12-12,green,19.91,yellow,48.0
886,354,"Barn 1, Room 2",2021-12-13,yellow,19.96,green,88.0
887,354,"Barn 1, Room 2",2021-12-14,green,20.48,green,94.0
888,354,"Barn 1, Room 2",2021-12-15,green,21.82,green,94.0
889,354,"Barn 1, Room 2",2021-12-16,green,20.3,green,96.0
890,354,"Barn 1, Room 2",2021-12-17,green,19.79,green,97.0
891,354,"Barn 1, Room 2",2021-12-18,green,19.76,green,96.0
892,354,"Barn 1, Room 2",2021-12-19,green,19.46,green,97.0
971,354,"Barn 1, Room 2",2021-12-20,green,19.46,green,
972,354,"Barn 1, Room 2",2021-12-20,green,19.7,green,99.0
973,354,"Barn 1, Room 2",2021-12-21,green,19.62,green,97.0
974,354,"Barn 1, Room 2",2021-12-22,green,19.35,green,96.0
975,354,"Barn 1, Room 2",2021-12-23,green,19.64,green,96.0
976,354,"Barn 1, Room 2",2021-12-24,green,20.52,green,94.0
977,354,"Barn 1, Room 2",2021-12-25,green,20.02,green,93.0
978,354,"Barn 1, Room 2",2021-12-26,green,19.78,green,96.0
979,354,"Barn 1, Room 2",2021-12-27,green,19.72,green,97.0
980,354,"Barn 1, Room 2",2021-12-28,green,19.32,green,93.0
981,354,"Barn 1, Room 2",2021-12-29,green,19.11,green,97.0
982,354,"Barn 1, Room 2",2021-12-30,green,19.11,green,96.0
983,354,"Barn 1, Room 2",2021-12-31,green,19.55,green,93.0
984,354,"Barn 1, Room 2",2022-01-01,green,19.34,green,96.0
985,354,"Barn 1, Room 2",2022-01-02,green,18.83,green,96.0
986,354,"Barn 1, Room 2",2022-01-03,green,19.12,green,94.0
987,354,"Barn 1, Room 2",2022-01-04,green,19.02,green,94.0
988,354,"Barn 1, Room 2",2022-01-05,green,18.28,green,96.0
989,354,"Barn 1, Room 2",2022-01-06,green,18.26,green,94.0
990,354,"Barn 1, Room 2",2022-01-07,green,18.38,green,97.0
991,354,"Barn 1, Room 2",2022-01-08,green,18.47,green,96.0
992,354,"Barn 1, Room 2",2022-01-09,green,18.57,green,91.0
993,354,"Barn 1, Room 2",2022-01-10,green,18.54,green,94.0
994,354,"Barn 1, Room 2",2022-01-11,green,15.77,green,97.0
995,354,"Barn 1, Room 2",2022-01-12,green,12.22,green,96.0
996,354,"Barn 1, Room 2",2022-01-13,green,12.27,green,96.0
997,354,"Barn 1, Room 2",2022-01-14,green,12.63,green,96.0
998,354,"Barn 1, Room 2",2022-01-15,green,12.46,green,96.0
999,354,"Barn 1, Room 2",2022-01-16,green,12.37,green,96.0
1000,354,"Barn 1, Room 2",2022-01-17,green,12.61,green,96.0
1001,354,"Barn 1, Room 2",2022-01-18,green,12.34,green,97.0
1002,354,"Barn 1, Room 2",2022-01-19,green,9.74,green,96.0
1003,354,"Barn 1, Room 2",2022-01-20,green,11.69,green,96.0
1004,354,"Barn 1, Room 2",2022-01-21,green,9.49,green,97.0
1005,354,"Barn 1, Room 2",2022-01-22,green,6.56,green,97.0
1006,354,"Barn 1, Room 2",2022-01-23,green,13.51,green,96.0
1007,354,"Barn 1, Room 2",2022-01-24,blue,25.07,blue,96.0
1008,354,"Barn 1, Room 2",2022-01-25,blue,27.0,blue,97.0
1009,354,"Barn 1, Room 2",2022-01-26,blue,27.16,blue,92.0
1010,354,"Barn 1, Room 2",2022-01-27,blue,27.93,blue,88.0
1011,354,"Barn 1, Room 2",2022-01-28,blue,27.54,blue,96.0
1012,354,"Barn 1, Room 2",2022-01-29,green,27.4,green,96.0
1013,354,"Barn 1, Room 2",2022-01-30,green,27.11,green,97.0
1014,354,"Barn 1, Room 2",2022-01-31,green,27.88,green,97.0
1015,354,"Barn 1, Room 2",2022-02-01,green,28.64,green,91.0
1016,354,"Barn 1, Room 2",2022-02-02,green,27.33,green,90.0
1017,354,"Barn 1, Room 2",2022-02-03,green,27.12,green,90.0
1018,354,"Barn 1, Room 2",2022-02-04,green,27.46,green,96.0
1019,354,"Barn 1, Room 2",2022-02-05,green,28.0,green,95.0
1020,354,"Barn 1, Room 2",2022-02-06,green,28.64,green,79.0
1021,354,"Barn 1, Room 2",2022-02-07,green,28.63,green,93.0
1022,354,"Barn 1, Room 2",2022-02-08,green,29.04,green,83.0
1023,354,"Barn 1, Room 2",2022-02-09,green,29.25,green,76.0
1024,354,"Barn 1, Room 2",2022-02-10,green,29.0,green,76.0
1025,354,"Barn 1, Room 2",2022-02-11,green,28.54,green,79.0
1026,354,"Barn 1, Room 2",2022-02-12,green,27.81,green,93.0
1027,354,"Barn 1, Room 2",2022-02-13,green,27.98,green,92.0
1028,354,"Barn 1, Room 2",2022-02-14,green,28.07,green,94.0
1029,354,"Barn 1, Room 2",2022-02-15,yellow,28.29,green,93.0
1030,354,"Barn 1, Room 2",2022-02-16,yellow,29.3,green,88.0
1031,354,"Barn 1, Room 2",2022-02-17,green,28.42,green,94.0
1032,354,"Barn 1, Room 2",2022-02-18,green,28.05,green,94.0
1033,354,"Barn 1, Room 2",2022-02-19,green,27.66,green,94.0
1034,354,"Barn 1, Room 2",2022-02-20,green,27.98,green,96.0
1035,354,"Barn 1, Room 2",2022-02-21,green,28.4,green,90.0
1036,354,"Barn 1, Room 2",2022-02-22,green,27.62,green,93.0
1037,354,"Barn 1, Room 2",2022-02-23,green,26.45,green,90.0
1038,354,"Barn 1, Room 2",2022-02-24,green,26.61,green,86.0
1039,354,"Barn 1, Room 2",2022-02-25,green,26.18,green,74.0
1040,354,"Barn 1, Room 2",2022-02-26,green,26.15,green,81.0
1041,354,"Barn 1, Room 2",2022-02-27,green,26.53,green,86.0
1042,354,"Barn 1, Room 2",2022-02-28,green,26.77,green,82.0
1043,354,"Barn 1, Room 2",2022-03-01,green,26.87,green,81.0
1044,354,"Barn 1, Room 2",2022-03-02,green,26.72,green,87.0
1045,354,"Barn 1, Room 2",2022-03-03,green,26.05,green,82.0
1046,354,"Barn 1, Room 2",2022-03-04,green,25.93,green,87.0
1047,354,"Barn 1, Room 2",2022-03-05,yellow,26.59,green,92.0
1048,354,"Barn 1, Room 2",2022-03-06,yellow,25.74,green,86.0
1049,354,"Barn 1, Room 2",2022-03-07,green,23.92,green,87.0
1050,354,"Barn 1, Room 2",2022-03-08,green,23.37,green,89.0
1051,354,"Barn 1, Room 2",2022-03-09,green,23.57,green,89.0
1052,354,"Barn 1, Room 2",2022-03-10,green,23.24,green,86.0
1053,354,"Barn 1, Room 2",2022-03-11,green,23.11,green,94.0
1054,354,"Barn 1, Room 2",2022-03-12,green,22.87,green,95.0
1055,354,"Barn 1, Room 2",2022-03-13,green,23.95,green,82.0
1056,354,"Barn 1, Room 2",2022-03-14,green,24.55,green,78.0
1057,354,"Barn 1, Room 2",2022-03-15,green,24.64,yellow,60.0
1058,354,"Barn 1, Room 2",2022-03-16,green,24.83,green,76.0
1059,354,"Barn 1, Room 2",2022-03-17,green,24.82,green,82.0
1060,354,"Barn 1, Room 2",2022-03-18,green,24.33,green,89.0
1061,354,"Barn 1, Room 2",2022-03-19,green,23.26,green,84.0
1062,354,"Barn 1, Room 2",2022-03-20,green,23.41,green,84.0
1063,354,"Barn 1, Room 2",2022-03-21,green,24.04,green,89.0
1064,354,"Barn 1, Room 2",2022-03-22,blue,23.38,blue,82.0
1065,354,"Barn 1, Room 2",2022-03-23,green,23.0,green,82.0
1066,354,"Barn 1, Room 2",2022-03-24,green,22.63,green,75.0
1067,354,"Barn 1, Room 2",2022-03-25,green,22.23,green,78.0
1068,354,"Barn 1, Room 2",2022-03-26,green,21.35,green,83.0
1069,354,"Barn 1, Room 2",2022-03-27,green,21.69,green,84.0
1070,354,"Barn 1, Room 2",2022-03-28,green,21.88,green,76.0
1071,354,"Barn 1, Room 2",2022-03-29,green,21.99,green,82.0
1072,354,"Barn 1, Room 2",2022-03-30,green,22.31,green,87.0
1073,354,"Barn 1, Room 2",2022-03-31,green,21.82,green,87.0
1074,354,"Barn 1, Room 2",2022-04-01,green,21.78,green,91.0
1075,354,"Barn 1, Room 2",2022-04-02,green,21.82,green,89.0
1076,354,"Barn 1, Room 2",2022-04-03,green,22.2,green,92.0
1077,354,"Barn 1, Room 2",2022-04-04,green,21.94,green,86.0
1078,354,"Barn 1, Room 2",2022-04-05,green,22.17,green,82.0
1079,354,"Barn 1, Room 2",2022-04-06,green,21.97,green,92.0
1080,354,"Barn 1, Room 2",2022-04-07,green,21.84,green,93.0
1081,354,"Barn 1, Room 2",2022-04-08,green,21.83,green,80.0
1082,354,"Barn 1, Room 2",2022-04-09,green,21.82,green,87.0
1083,354,"Barn 1, Room 2",2022-04-10,green,22.57,green,91.0
1084,354,"Barn 1, Room 2",2022-04-11,green,22.22,green,89.0
1085,354,"Barn 1, Room 2",2022-04-12,green,22.46,green,89.0
1086,354,"Barn 1, Room 2",2022-04-13,green,22.21,green,89.0
1087,354,"Barn 1, Room 2",2022-04-14,green,21.67,green,93.0
1088,354,"Barn 1, Room 2",2022-04-15,green,21.92,green,95.0
1089,354,"Barn 1, Room 2",2022-04-16,green,21.49,green,86.0
1090,354,"Barn 1, Room 2",2022-04-17,green,21.38,green,89.0
1091,354,"Barn 1, Room 2",2022-04-18,green,21.18,green,89.0
1092,354,"Barn 1, Room 2",2022-04-19,green,21.49,green,93.0
1093,354,"Barn 1, Room 2",2022-04-20,green,21.66,green,91.0
1094,354,"Barn 1, Room 2",2022-04-21,green,22.15,green,92.0
1095,354,"Barn 1, Room 2",2022-04-22,yellow,24.44,green,89.0
1096,354,"Barn 1, Room 2",2022-04-23,green,24.69,green,92.0
1097,354,"Barn 1, Room 2",2022-04-24,green,22.7,green,87.0
1098,354,"Barn 1, Room 2",2022-04-25,green,21.57,green,82.0
1099,354,"Barn 1, Room 2",2022-04-26,yellow,21.19,green,88.0
1100,354,"Barn 1, Room 2",2022-04-27,yellow,21.88,green,89.0
1101,354,"Barn 1, Room 2",2022-04-28,green,21.73,green,87.0
1102,354,"Barn 1, Room 2",2022-04-29,green,22.04,green,86.0
1103,354,"Barn 1, Room 2",2022-04-30,yellow,22.88,green,88.0
1104,354,"Barn 1, Room 2",2022-05-01,green,21.68,green,92.0
1105,354,"Barn 1, Room 2",2022-05-02,green,21.57,green,92.0
1106,354,"Barn 1, Room 2",2022-05-03,green,21.6,green,95.0
1107,354,"Barn 1, Room 2",2022-05-04,green,21.39,green,93.0
1108,354,"Barn 1, Room 2",2022-05-05,yellow,21.59,green,94.0
1109,354,"Barn 1, Room 2",2022-05-06,green,21.42,green,95.0
1110,354,"Barn 1, Room 2",2022-05-07,green,21.66,green,93.0
1111,354,"Barn 1, Room 2",2022-05-08,green,21.7,green,92.0
1112,354,"Barn 1, Room 2",2022-05-09,yellow,24.38,green,92.0
1113,354,"Barn 1, Room 2",2022-05-10,yellow,26.92,green,95.0
1114,354,"Barn 1, Room 2",2022-05-11,red,28.58,green,95.0
1115,354,"Barn 1, Room 2",2022-05-12,red,28.59,green,96.0
1116,354,"Barn 1, Room 2",2022-05-13,red,26.45,green,93.0
1117,354,"Barn 1, Room 2",2022-05-14,red,25.5,green,91.0
1118,354,"Barn 1, Room 2",2022-05-15,yellow,22.53,green,89.0
1119,354,"Barn 1, Room 2",2022-05-16,yellow,23.03,green,92.0
1120,354,"Barn 1, Room 2",2022-05-17,red,24.64,green,94.0
1121,354,"Barn 1, Room 2",2022-05-18,red,23.23,green,89.0
1122,354,"Barn 1, Room 2",2022-05-19,yellow,24.22,green,87.0
1123,354,"Barn 1, Room 2",2022-05-20,red,25.21,green,93.0
1124,354,"Barn 1, Room 2",2022-05-21,green,20.79,green,94.0
1125,354,"Barn 1, Room 2",2022-05-22,yellow,20.73,green,92.0
1126,354,"Barn 1, Room 2",2022-05-23,green,21.04,green,94.0
1127,354,"Barn 1, Room 2",2022-05-24,green,22.28,green,92.0
1128,354,"Barn 1, Room 2",2022-05-25,yellow,23.13,green,92.0
1129,354,"Barn 1, Room 2",2022-05-26,yellow,22.23,green,93.0
1130,354,"Barn 1, Room 2",2022-05-27,green,21.34,green,92.0
1131,354,"Barn 1, Room 2",2022-05-28,yellow,22.57,green,94.0
1132,354,"Barn 1, Room 2",2022-05-29,yellow,25.11,green,94.0
1133,354,"Barn 1, Room 2",2022-05-30,red,26.15,green,97.0
1134,354,"Barn 1, Room 2",2022-05-31,yellow,26.54,green,95.0
1135,354,"Barn 1, Room 2",2022-06-01,green,22.25,green,85.0
1136,354,"Barn 1, Room 2",2022-06-02,yellow,22.03,green,87.0
1137,354,"Barn 1, Room 2",2022-06-03,red,24.05,green,93.0
1138,354,"Barn 1, Room 2",2022-06-04,red,24.07,green,95.0
1139,354,"Barn 1, Room 2",2022-06-05,yellow,24.76,green,97.0
1140,354,"Barn 1, Room 2",2022-06-06,yellow,24.22,green,95.0
1141,354,"Barn 1, Room 2",2022-06-07,yellow,23.37,green,96.0
1142,354,"Barn 1, Room 2",2022-06-08,green,22.0,green,94.0
1143,354,"Barn 1, Room 2",2022-06-09,yellow,23.77,green,93.0
1144,354,"Barn 1, Room 2",2022-06-10,green,21.84,green,94.0
1145,354,"Barn 1, Room 2",2022-06-11,yellow,24.13,green,96.0
1146,354,"Barn 1, Room 2",2022-06-12,yellow,26.17,green,98.0
1147,354,"Barn 1, Room 2",2022-06-13,red,29.59,green,98.0
1148,354,"Barn 1, Room 2",2022-06-14,red,30.42,green,96.0
1149,354,"Barn 1, Room 2",2022-06-15,red,29.19,green,97.0
1150,354,"Barn 1, Room 2",2022-06-16,red,29.81,green,98.0
1151,354,"Barn 1, Room 2",2022-06-17,yellow,26.3,green,97.0
1152,354,"Barn 1, Room 2",2022-06-18,yellow,24.15,green,95.0
1153,354,"Barn 1, Room 2",2022-06-19,red,24.6,green,96.0
1154,354,"Barn 1, Room 2",2022-06-20,red,24.6,green,
1155,354,"Barn 1, Room 2",2022-06-20,red,25.89,green,86.0
1156,354,"Barn 1, Room 2",2022-06-21,red,28.05,green,84.0
1157,354,"Barn 1, Room 2",2022-06-22,red,26.98,green,97.0
1158,354,"Barn 1, Room 2",2022-06-23,red,25.32,green,94.0
1159,354,"Barn 1, Room 2",2022-06-24,green,25.34,green,95.0
1160,354,"Barn 1, Room 2",2022-06-25,yellow,26.63,green,89.0
1161,354,"Barn 1, Room 2",2022-06-26,yellow,24.04,green,82.0
1162,354,"Barn 1, Room 2",2022-06-27,yellow,23.1,green,97.0
1163,354,"Barn 1, Room 2",2022-06-28,yellow,24.42,green,95.0
1164,354,"Barn 1, Room 2",2022-06-29,red,25.7,green,94.0
1165,354,"Barn 1, Room 2",2022-06-30,red,26.09,green,96.0
1166,354,"Barn 1, Room 2",2022-07-01,green,24.98,green,95.0
1167,354,"Barn 1, Room 2",2022-07-02,green,23.71,green,96.0
1168,354,"Barn 1, Room 2",2022-07-03,red,25.24,green,95.0
1169,354,"Barn 1, Room 2",2022-07-04,red,28.1,green,97.0
1170,354,"Barn 1, Room 2",2022-07-05,red,30.83,green,96.0
1171,354,"Barn 1, Room 2",2022-07-06,green,26.74,green,97.0
1172,354,"Barn 1, Room 2",2022-07-07,green,24.52,green,94.0
1173,354,"Barn 1, Room 2",2022-07-08,green,24.87,green,93.0
1174,354,"Barn 1, Room 2",2022-07-09,yellow,24.27,green,94.0
1175,354,"Barn 1, Room 2",2022-07-10,yellow,24.19,green,96.0
1176,354,"Barn 1, Room 2",2022-07-11,yellow,25.65,green,95.0
1177,354,"Barn 1, Room 2",2022-07-12,yellow,24.55,green,96.0
1178,354,"Barn 1, Room 2",2022-07-13,yellow,25.33,green,95.0
1179,354,"Barn 1, Room 2",2022-07-14,yellow,24.8,green,96.0
1180,354,"Barn 1, Room 2",2022-07-15,green,24.1,green,93.0
1181,354,"Barn 1, Room 2",2022-07-16,green,26.09,green,92.0
1182,354,"Barn 1, Room 2",2022-07-17,yellow,24.29,green,96.0
1183,354,"Barn 1, Room 2",2022-07-18,yellow,25.17,green,94.0
1184,354,"Barn 1, Room 2",2022-07-19,yellow,26.14,green,95.0
1185,354,"Barn 1, Room 2",2022-07-20,red,26.44,green,96.0
1186,354,"Barn 1, Room 2",2022-07-21,yellow,25.99,green,99.0
1187,354,"Barn 1, Room 2",2022-07-22,yellow,26.2,green,96.0
1188,354,"Barn 1, Room 2",2022-07-23,yellow,29.44,green,96.0
1189,354,"Barn 1, Room 2",2022-07-24,yellow,26.51,green,96.0
1190,354,"Barn 1, Room 2",2022-07-25,green,21.47,green,96.0
1191,354,"Barn 1, Room 2",2022-07-26,green,20.36,green,96.0
1192,354,"Barn 1, Room 2",2022-07-27,yellow,24.06,green,98.0
1193,354,"Barn 1, Room 2",2022-07-28,yellow,25.11,green,96.0
1194,354,"Barn 1, Room 2",2022-07-29,green,23.26,green,96.0
1195,354,"Barn 1, Room 2",2022-07-30,yellow,23.94,green,96.0
1196,354,"Barn 1, Room 2",2022-07-31,yellow,24.31,green,96.0
1197,354,"Barn 1, Room 2",2022-08-01,yellow,26.37,green,96.0
1198,354,"Barn 1, Room 2",2022-08-02,green,25.06,green,96.0
1199,354,"Barn 1, Room 2",2022-08-03,green,27.0,green,96.0
1200,354,"Barn 1, Room 2",2022-08-04,green,27.28,green,97.0
1201,354,"Barn 1, Room 2",2022-08-05,yellow,28.68,green,96.0
1202,354,"Barn 1, Room 2",2022-08-06,yellow,30.09,green,96.0
1203,354,"Barn 1, Room 2",2022-08-07,yellow,29.72,green,96.0
1204,354,"Barn 1, Room 2",2022-08-08,yellow,27.96,green,96.0
1205,354,"Barn 1, Room 2",2022-08-09,green,27.44,green,96.0
1206,354,"Barn 1, Room 2",2022-08-10,yellow,27.93,green,97.0
1207,354,"Barn 1, Room 2",2022-08-11,green,27.64,green,97.0
1208,354,"Barn 1, Room 2",2022-08-12,green,27.34,green,97.0
1209,354,"Barn 1, Room 2",2022-08-13,green,27.21,green,97.0
1210,354,"Barn 1, Room 2",2022-08-14,green,26.89,green,97.0
1211,354,"Barn 1, Room 2",2022-08-15,green,26.64,green,96.0
