,Device id,Device name,Device code,Date (America/Chicago),Temperature shock - color,Temperature (°C) - data,ReHS - color,ReHS - data
2976,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-02-08,blue,,blue,
2977,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-02-09,blue,,blue,
2978,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-02-10,blue,,blue,
2979,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-02-11,blue,,blue,
2980,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-02-12,blue,,blue,
2981,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-02-13,blue,,blue,
2982,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-02-14,blue,,blue,
2983,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-02-15,blue,,blue,
2984,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-02-16,blue,,blue,
2985,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-02-17,blue,,blue,
2986,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-02-18,blue,,blue,
2987,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-02-19,blue,,blue,
2988,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-02-20,blue,,blue,
2989,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-02-21,blue,,blue,
2990,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-02-22,blue,,blue,
2991,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-02-23,blue,,blue,
2992,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-02-24,blue,,blue,
2993,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-02-25,red,,blue,
2994,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-02-26,red,26.5,red,
2995,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-02-27,red,25.0,red,26.0
2996,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-02-28,red,24.0,red,25.0
2997,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-01,red,24.5,red,34.0
2998,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-02,red,24.5,red,36.0
2999,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-03,green,24.0,red,30.0
3000,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-04,green,22.5,red,27.0
3001,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-05,red,22.5,red,27.0
3002,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-06,green,22.5,red,30.0
3003,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-07,green,22.0,red,33.0
3004,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-08,green,22.0,red,31.0
3005,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-09,green,22.5,yellow,35.0
3006,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-10,green,21.5,yellow,45.0
3007,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-11,green,21.0,red,45.0
3008,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-12,green,21.0,red,32.0
3009,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-13,green,20.5,red,35.0
3010,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-14,green,20.0,red,26.0
3011,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-15,green,20.5,red,28.0
3012,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-16,green,20.5,red,27.0
3013,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-17,green,20.0,red,34.0
3014,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-18,green,20.0,red,26.0
3015,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-19,green,21.0,red,26.0
3016,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-20,green,20.5,red,32.0
3017,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-21,green,21.0,red,30.0
3018,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-22,green,21.0,red,29.0
3019,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-23,green,19.0,red,37.0
3020,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-24,yellow,21.0,red,37.0
3021,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-25,green,20.0,red,24.0
3022,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-26,green,20.5,red,28.0
3023,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-27,yellow,22.5,red,36.0
3024,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-28,green,20.0,red,33.0
3025,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-29,yellow,20.5,red,34.0
3026,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-30,green,21.0,yellow,47.0
3027,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-03-31,green,20.0,red,32.0
3028,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-01,green,20.0,red,37.0
3029,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-02,green,19.5,yellow,46.0
3030,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-03,yellow,20.5,green,65.0
3031,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-04,green,22.0,green,71.0
3032,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-05,green,22.0,green,83.0
3033,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-06,green,23.0,green,86.0
3034,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-07,green,24.0,green,92.0
3035,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-08,red,20.5,green,91.0
3036,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-09,yellow,23.0,green,99.0
3037,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-10,red,20.5,green,99.0
3038,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-11,red,22.0,green,98.0
3039,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-12,green,22.0,green,76.0
3040,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-13,green,21.0,red,36.0
3041,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-14,green,22.0,yellow,44.0
3042,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-15,green,21.5,red,33.0
3043,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-16,green,21.0,yellow,46.0
3044,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-17,green,20.5,yellow,46.0
3045,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-18,green,22.5,red,37.0
3046,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-19,yellow,21.0,yellow,56.0
3047,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-20,green,18.5,yellow,56.0
3048,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-21,green,18.5,green,70.0
3049,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-22,yellow,19.5,green,72.0
3050,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-23,green,18.5,green,74.0
3051,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-24,green,19.0,green,76.0
3052,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-25,green,19.5,green,77.0
3053,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-26,green,21.5,green,82.0
3054,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-27,green,25.0,green,86.0
3055,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-28,green,23.0,green,86.0
3056,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-29,green,22.5,green,82.0
3057,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-04-30,green,22.5,green,85.0
3058,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-01,green,22.5,green,85.0
3059,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-02,green,22.5,green,82.0
3060,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-03,yellow,24.0,green,64.0
3061,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-04,green,21.5,green,77.0
3062,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-05,green,20.5,green,74.0
3063,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-06,yellow,20.5,green,79.0
3064,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-07,yellow,17.5,green,81.0
3065,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-08,green,,green,86.0
3066,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-09,green,,green,82.0
3067,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-10,yellow,20.5,green,80.0
3068,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-11,green,19.0,green,85.0
3069,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-12,yellow,19.5,green,88.0
3070,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-13,yellow,19.5,green,90.0
3071,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-14,green,20.5,green,90.0
3072,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-15,green,21.0,green,85.0
3073,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-16,green,23.0,green,89.0
3074,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-17,green,23.0,green,88.0
3075,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-18,green,22.0,green,91.0
3076,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-19,green,23.5,green,90.0
3077,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-20,yellow,25.0,green,95.0
3078,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-21,yellow,25.0,green,95.0
3079,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-22,yellow,26.0,green,95.0
3080,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-23,yellow,26.5,green,94.0
3081,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-24,yellow,26.5,green,96.0
3082,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-25,green,26.5,green,96.0
3083,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-26,yellow,25.5,green,99.0
3084,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-27,green,23.5,green,98.0
3085,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-28,green,21.5,green,95.0
3086,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-29,green,20.0,green,94.0
3087,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-30,green,21.0,green,94.0
3088,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-05-31,green,22.5,green,98.0
3089,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-06-01,green,21.5,green,97.0
3090,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-06-02,green,22.0,green,97.0
3091,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-06-03,yellow,23.5,green,97.0
3092,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-06-04,yellow,25.5,green,97.0
3093,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-06-05,yellow,26.0,green,99.0
3094,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-06-06,green,25.5,green,96.0
3095,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-06-07,green,25.0,green,99.0
3096,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-06-08,green,24.5,green,96.0
3097,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-06-09,green,26.0,green,98.0
3098,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-06-10,yellow,27.5,green,99.0
3099,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-06-11,yellow,29.5,green,98.0
3100,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-06-12,yellow,30.5,green,99.0
3101,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-06-13,red,28.5,green,98.0
3102,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-06-14,red,28.0,green,96.0
3103,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-06-15,red,26.0,green,97.0
3104,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-06-16,red,26.0,green,98.0
3105,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-06-17,yellow,27.5,green,98.0
3106,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-06-18,green,31.0,green,98.0
3107,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-06-19,green,28.0,green,99.0
3108,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-06-20,green,29.5,green,99.0
3109,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-06-21,green,24.0,green,98.0
3110,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-06-22,yellow,23.0,green,94.0
3111,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-06-23,yellow,24.0,green,97.0
3112,974,Maschhoff_HOTC_WC_RM7,MO201201-ZB856GBP,2021-06-24,green,25.5,green,98.0
