,Device id,Device name,Device code,Date (America/Chicago),Temperature shock - color,Temperature (°C) - data,ReHS - color,ReHS - data
3095,1460,Masc_CON2_RM2_W,MO201901-M27NVRN2,2020-12-08,green,,blue,
3096,1460,Masc_CON2_RM2_W,MO201901-M27NVRN2,2020-12-09,green,,blue,
3097,1460,Masc_CON2_RM2_W,MO201901-M27NVRN2,2020-12-10,green,29.5,green,
3098,1460,Masc_CON2_RM2_W,MO201901-M27NVRN2,2020-12-11,green,29.5,green,99.0
3099,1460,Masc_CON2_RM2_W,MO201901-M27NVRN2,2020-12-12,green,29.0,green,96.0
3100,1460,Masc_CON2_RM2_W,MO201901-M27NVRN2,2020-12-13,green,29.0,green,99.0
3101,1460,Masc_CON2_RM2_W,MO201901-M27NVRN2,2020-12-14,green,28.5,green,99.0
3102,1460,Masc_CON2_RM2_W,MO201901-M27NVRN2,2020-12-15,green,28.5,green,99.0
3103,1460,Masc_CON2_RM2_W,MO201901-M27NVRN2,2020-12-16,green,28.5,green,99.0
3104,1460,Masc_CON2_RM2_W,MO201901-M27NVRN2,2020-12-17,green,28.5,green,99.0
3105,1460,Masc_CON2_RM2_W,MO201901-M27NVRN2,2020-12-18,green,28.5,green,99.0
3106,1460,Masc_CON2_RM2_W,MO201901-M27NVRN2,2020-12-19,green,28.0,green,99.0
3107,1460,Masc_CON2_RM2_W,MO201901-M27NVRN2,2020-12-20,green,28.0,green,98.0
3108,1460,Masc_CON2_RM2_W,MO201901-M27NVRN2,2020-12-21,green,28.0,green,98.0
3109,1460,Masc_CON2_RM2_W,MO201901-M27NVRN2,2020-12-22,green,27.5,green,98.0
3110,1460,Masc_CON2_RM2_W,MO201901-M27NVRN2,2020-12-23,green,27.5,green,97.0
3111,1460,Masc_CON2_RM2_W,MO201901-M27NVRN2,2020-12-24,green,27.0,green,92.0
3112,1460,Masc_CON2_RM2_W,MO201901-M27NVRN2,2020-12-25,green,27.0,green,94.0
3113,1460,Masc_CON2_RM2_W,MO201901-M27NVRN2,2020-12-26,green,27.0,green,88.0
3114,1460,Masc_CON2_RM2_W,MO201901-M27NVRN2,2020-12-27,green,27.0,green,95.0
3115,1460,Masc_CON2_RM2_W,MO201901-M27NVRN2,2020-12-28,green,26.5,green,93.0
3116,1460,Masc_CON2_RM2_W,MO201901-M27NVRN2,2020-12-29,green,26.5,green,95.0
