,Device id,Device name,Device code,Date (America/Chicago),Temperature shock - color,Temperature (°C) - data,ReHS - color,ReHS - data
5202,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2020-12-21,green,,blue,
5203,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2020-12-22,green,,blue,
5204,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2020-12-23,green,,blue,
5205,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2020-12-24,blue,,blue,
5206,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2020-12-25,blue,,blue,
5207,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2020-12-26,blue,,blue,
5208,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2020-12-27,blue,,blue,
5209,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2020-12-28,blue,,blue,
5210,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2020-12-29,blue,,blue,
5211,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2020-12-30,blue,,blue,
5212,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2020-12-31,blue,,blue,
5213,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2021-01-01,blue,,blue,
5214,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2021-01-02,blue,,blue,
5215,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2021-01-03,blue,,blue,
5216,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2021-01-04,green,28.0,green,
5217,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2021-01-05,green,29.0,green,94.0
5218,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2021-01-06,green,29.0,green,99.0
5219,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2021-01-07,green,29.0,green,98.0
5220,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2021-01-08,green,29.0,green,97.0
5221,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2021-01-09,green,29.0,green,98.0
5222,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2021-01-10,green,29.0,green,99.0
5223,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2021-01-11,green,29.5,green,98.0
5224,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2021-01-12,green,29.0,green,93.0
5225,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2021-01-13,green,29.0,green,99.0
5226,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2021-01-14,green,29.0,green,97.0
5227,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2021-01-15,green,29.5,green,90.0
5228,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2021-01-16,green,29.0,green,97.0
5229,1155,Maschhoff_G1TC_RM2_SC,MO201401-P9DTQ8WT,2021-01-17,green,29.0,green,99.0
