,Device id,Device name,Device code,Date (America/Chicago),Temperature shock - color,Temperature (°C) - data,ReHS - color,ReHS - data
557,510,Maschhoff_BIBL_C_RM4 ,MO1936XX-P6TLS59Q,2021-02-08,blue,,blue,
558,510,Maschhoff_BIBL_C_RM4 ,MO1936XX-P6TLS59Q,2021-02-09,blue,,blue,
559,510,Maschhoff_BIBL_C_RM4 ,MO1936XX-P6TLS59Q,2021-02-10,blue,,blue,
560,510,Maschhoff_BIBL_C_RM4 ,MO1936XX-P6TLS59Q,2021-02-11,blue,,blue,
561,510,Maschhoff_BIBL_C_RM4 ,MO1936XX-P6TLS59Q,2021-02-12,blue,,blue,
562,510,Maschhoff_BIBL_C_RM4 ,MO1936XX-P6TLS59Q,2021-02-13,blue,,blue,
563,510,Maschhoff_BIBL_C_RM4 ,MO1936XX-P6TLS59Q,2021-02-14,blue,,blue,
564,510,Maschhoff_BIBL_C_RM4 ,MO1936XX-P6TLS59Q,2021-02-15,blue,,blue,
565,510,Maschhoff_BIBL_C_RM4 ,MO1936XX-P6TLS59Q,2021-02-16,blue,,blue,
566,510,Maschhoff_BIBL_C_RM4 ,MO1936XX-P6TLS59Q,2021-02-17,blue,,blue,
567,510,Maschhoff_BIBL_C_RM4 ,MO1936XX-P6TLS59Q,2021-02-18,blue,,blue,
568,510,Maschhoff_BIBL_C_RM4 ,MO1936XX-P6TLS59Q,2021-02-19,blue,,blue,
569,510,Maschhoff_BIBL_C_RM4 ,MO1936XX-P6TLS59Q,2021-02-20,blue,,blue,
570,510,Maschhoff_BIBL_C_RM4 ,MO1936XX-P6TLS59Q,2021-02-21,blue,,blue,
571,510,Maschhoff_BIBL_C_RM4 ,MO1936XX-P6TLS59Q,2021-02-22,blue,,blue,
572,510,Maschhoff_BIBL_C_RM4 ,MO1936XX-P6TLS59Q,2021-02-23,blue,,blue,
573,510,Maschhoff_BIBL_C_RM4 ,MO1936XX-P6TLS59Q,2021-02-24,green,,blue,
574,510,Maschhoff_BIBL_C_RM4 ,MO1936XX-P6TLS59Q,2021-02-25,green,,blue,
575,510,Maschhoff_BIBL_C_RM4 ,MO1936XX-P6TLS59Q,2021-02-26,green,,blue,
576,510,Maschhoff_BIBL_C_RM4 ,MO1936XX-P6TLS59Q,2021-02-27,blue,,blue,
577,510,Maschhoff_BIBL_C_RM4 ,MO1936XX-P6TLS59Q,2021-02-28,blue,,blue,
578,510,Maschhoff_BIBL_C_RM4 ,MO1936XX-P6TLS59Q,2021-03-01,blue,,blue,
579,510,Maschhoff_BIBL_C_RM4 ,MO1936XX-P6TLS59Q,2021-03-02,green,17.0,green,
