,Device id,Device name,Device code,Date (America/Chicago),Temperature shock - color,Temperature (°C) - data,ReHS - color,ReHS - data
0,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2020-12-21,green,,blue,
1,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2020-12-22,green,,blue,
2,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2020-12-23,green,,blue,
3,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2020-12-24,blue,,blue,
4,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2020-12-25,blue,,blue,
5,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2020-12-26,blue,,blue,
6,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2020-12-27,blue,,blue,
7,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2020-12-28,blue,,blue,
8,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2020-12-29,blue,,blue,
9,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2020-12-30,blue,,blue,
10,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2020-12-31,blue,,blue,
11,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-01,blue,,blue,
12,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-02,blue,,blue,
13,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-03,blue,,blue,
14,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-04,blue,,blue,
15,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-05,blue,14.0,green,
16,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-06,green,14.0,green,97.0
17,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-07,red,17.0,green,97.0
18,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-08,green,29.5,green,98.0
19,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-09,green,30.0,green,98.0
20,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-10,yellow,30.5,green,99.0
21,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-11,green,30.0,green,99.0
22,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-12,green,30.0,green,98.0
23,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-13,green,30.0,green,94.0
24,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-14,green,30.0,green,94.0
25,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-15,green,30.0,green,97.0
26,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-16,green,30.0,green,97.0
27,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-17,green,30.0,green,99.0
28,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-18,green,30.0,green,97.0
29,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-19,green,30.0,green,98.0
30,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-20,green,30.5,green,96.0
31,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-21,green,29.5,green,99.0
32,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-22,green,30.0,green,98.0
33,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-23,green,29.5,green,98.0
34,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-24,green,29.0,green,99.0
35,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-25,green,30.0,green,99.0
36,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-26,green,30.0,green,99.0
37,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-27,green,28.5,green,99.0
38,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-28,green,28.0,green,99.0
39,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-29,green,28.0,green,99.0
40,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-30,green,27.0,green,99.0
41,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-01-31,green,26.0,green,99.0
42,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-01,green,26.5,green,99.0
43,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-02,green,26.5,green,99.0
44,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-03,green,26.0,green,99.0
45,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-04,green,25.0,green,99.0
46,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-05,green,26.0,green,99.0
47,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-06,green,26.5,green,98.0
48,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-07,green,26.0,green,99.0
49,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-08,green,25.5,green,99.0
50,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-09,green,25.5,green,96.0
51,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-10,green,25.0,green,99.0
52,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-11,green,25.0,green,98.0
53,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-12,green,24.5,green,99.0
54,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-13,green,24.0,green,99.0
55,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-14,green,23.5,green,99.0
56,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-15,green,23.0,green,98.0
57,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-16,green,23.0,green,99.0
58,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-17,green,23.5,green,98.0
59,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-18,green,23.5,green,99.0
60,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-19,green,23.5,green,98.0
61,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-20,green,23.5,green,95.0
62,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-21,green,23.5,green,99.0
63,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-22,green,23.5,green,99.0
64,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-23,green,24.0,green,99.0
65,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-24,green,24.0,green,98.0
66,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-25,green,23.5,green,98.0
67,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-26,green,24.0,green,99.0
68,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-27,green,23.5,green,99.0
69,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-02-28,green,23.0,green,99.0
70,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-03-01,green,23.5,green,99.0
71,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-03-02,green,23.5,green,98.0
72,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-03-03,green,24.0,green,98.0
73,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-03-04,green,23.5,green,97.0
74,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-03-05,green,23.0,green,96.0
75,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-03-06,green,23.0,green,99.0
76,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-03-07,green,23.5,green,98.0
77,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-03-08,green,23.5,green,99.0
78,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-03-09,green,23.0,green,98.0
79,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-03-10,green,23.5,green,96.0
80,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-03-11,green,23.0,green,99.0
81,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-03-12,green,23.0,green,99.0
82,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-03-13,green,23.0,green,96.0
83,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-03-14,green,23.0,green,99.0
84,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-03-15,green,23.5,green,98.0
